,temperature_2m_mean,city,,,,,,,,,
3393,27.3,Colombo,,,,,,,,,
3394,27.6,Colombo,,,,,,,,,
3395,27.3,Colombo,,,,,,,,,
3396,27,Colombo,,,,,,,,,
3397,27.7,Colombo,,,,,,,,,
3398,28,Colombo,,,,,,,,,
3399,27.7,Colombo,,,,,,,,,
3400,28.8,Colombo,,,,,,,,,
3401,27.7,Colombo,,,,,,,,,
3402,27.8,Colombo,,,,,,,,,
3403,27.6,Colombo,,,,,,,,,
3404,27.5,Colombo,,,,,,,,,
3405,26.6,Colombo,,,,,,,,,
3406,27.3,Colombo,,,,,,,,,
3407,27.9,Colombo,,,,,,,,,
3408,27.4,Colombo,,,,,,,,,
3409,26.6,Colombo,,,,,,,,,
3410,27.9,Colombo,,,,,,,,,
3411,28.2,Colombo,,,,,,,,,
3412,27.8,Colombo,,,,,,,,,
3413,27.8,Colombo,,,,,,,,,
3414,28.3,Colombo,,,,,,,,,
3415,28.4,Colombo,,,,,,,,,
3416,28.3,Colombo,,,,,,,,,
3417,28.2,Colombo,,,,,,,,,
3418,27.3,Colombo,,,,,,,,,
3419,27.8,Colombo,,,,,,,,,
3420,27.8,Colombo,,,,,,,,,
3421,28.1,Colombo,,,,,,,,,
3422,27.3,Colombo,,,,,,,,,
3423,27.3,Colombo,,,,,,,,,
3424,26.9,Colombo,,,,,,,,,
3425,27.6,Colombo,,,,,,,,,
3426,27.9,Colombo,,,,,,,,,
3427,27.4,Colombo,,,,,,,,,
3428,27.7,Colombo,,,,,,,,,
3429,27.2,Colombo,,,,,,,,,
3430,27.1,Colombo,,,,,,,,,
3431,27.2,Colombo,,,,,,,,,
3432,28.1,Colombo,,,,,,,,,
3433,28,Colombo,,,,,,,,,
3434,27.8,Colombo,,,,,,,,,
3435,27.2,Colombo,,,,,,,,,
3436,27.5,Colombo,,,,,,,,,
3437,27.6,Colombo,,,,,,,,,
3438,28.4,Colombo,,,,,,,,,
3439,27.5,Colombo,,,,,,,,,
3440,27.1,Colombo,,,,,,,,,
3441,27,Colombo,,,,,,,,,
3442,26.9,Colombo,,,,,,,,,
3443,27,Colombo,,,,,,,,,
3444,26.8,Colombo,,,,,,,,,
3445,27.7,Colombo,,,,,,,,,
3446,26.8,Colombo,,,,,,,,,
3447,27.4,Colombo,,,,,,,,,
3448,27.8,Colombo,,,,,,,,,
3449,27.7,Colombo,,,,,,,,,
3450,27,Colombo,,,,,,,,,
3451,27.4,Colombo,,,,,,,,,
3452,27.4,Colombo,,,,,,,,,
3453,27.8,Colombo,,,,,,,,,
3454,28,Colombo,,,,,,,,,
3455,27.9,Colombo,,,,,,,,,
3456,28,Colombo,,,,,,,,,
3457,27.4,Colombo,,,,,,,,,
3458,27.5,Colombo,,,,,,,,,
3459,27.1,Colombo,,,,,,,,,
3460,27.7,Colombo,,,,,,,,,
3461,27.7,Colombo,,,,,,,,,
3462,27.3,Colombo,,,,,,,,,
3463,27.8,Colombo,,,,,,,,,
3464,27.7,Colombo,,,,,,,,,
3465,27.8,Colombo,,,,,,,,,
3466,27.8,Colombo,,,,,,,,,
3467,27.9,Colombo,,,,,,,,,
3468,27.8,Colombo,,,,,,,,,
3469,27.5,Colombo,,,,,,,,,
3470,27.4,Colombo,,,,,,,,,
3471,27.4,Colombo,,,,,,,,,
3472,27.8,Colombo,,,,,,,,,
3473,27.9,Colombo,,,,,,,,,
3474,27.8,Colombo,,,,,,,,,
3475,27.5,Colombo,,,,,,,,,
3476,26.7,Colombo,,,,,,,,,
3477,26.5,Colombo,,,,,,,,,
3478,27.4,Colombo,,,,,,,,,
3479,26.7,Colombo,,,,,,,,,
3480,26.8,Colombo,,,,,,,,,
3481,26.4,Colombo,,,,,,,,,
3482,27.1,Colombo,,,,,,,,,
3483,27.2,Colombo,,,,,,,,,
3484,27.2,Colombo,,,,,,,,,
3485,26.5,Colombo,,,,,,,,,
3486,27.1,Colombo,,,,,,,,,
3487,26.9,Colombo,,,,,,,,,
3488,26.6,Colombo,,,,,,,,,
3489,27.1,Colombo,,,,,,,,,
3490,27,Colombo,,,,,,,,,
3491,26.8,Colombo,,,,,,,,,
3492,26.1,Colombo,,,,,,,,,
3493,26.6,Colombo,,,,,,,,,
3494,27.1,Colombo,,,,,,,,,
3495,27.2,Colombo,,,,,,,,,
3496,27,Colombo,,,,,,,,,
3497,27.1,Colombo,,,,,,,,,
3498,27.2,Colombo,,,,,,,,,
3499,26.3,Colombo,,,,,,,,,
3500,26.8,Colombo,,,,,,,,,
3501,27,Colombo,,,,,,,,,
3502,26.7,Colombo,,,,,,,,,
3503,26.8,Colombo,,,,,,,,,
3504,26.8,Colombo,,,,,,,,,
3505,26.8,Colombo,,,,,,,,,
3506,25.9,Colombo,,,,,,,,,
3507,26.2,Colombo,,,,,,,,,
3508,26,Colombo,,,,,,,,,
3509,26.8,Colombo,,,,,,,,,
3510,27,Colombo,,,,,,,,,
3511,25.7,Colombo,,,,,,,,,
3512,26.8,Colombo,,,,,,,,,
3513,27.1,Colombo,,,,,,,,,
3514,26.6,Colombo,,,,,,,,,
3515,25.9,Colombo,,,,,,,,,
3516,26.2,Colombo,,,,,,,,,
3517,26.6,Colombo,,,,,,,,,
3518,26.2,Colombo,,,,,,,,,
3519,26.1,Colombo,,,,,,,,,
3520,25.5,Colombo,,,,,,,,,
3521,25.5,Colombo,,,,,,,,,
3522,26,Colombo,,,,,,,,,
3523,25.7,Colombo,,,,,,,,,
3524,25.9,Colombo,,,,,,,,,
3525,26.1,Colombo,,,,,,,,,
3526,26.5,Colombo,,,,,,,,,
3527,25.7,Colombo,,,,,,,,,
3528,26.7,Colombo,,,,,,,,,
3529,26.3,Colombo,,,,,,,,,
3530,25.4,Colombo,,,,,,,,,
3531,26.1,Colombo,,,,,,,,,
3532,26.4,Colombo,,,,,,,,,
3533,26.6,Colombo,,,,,,,,,
3534,26.4,Colombo,,,,,,,,,
3535,26.4,Colombo,,,,,,,,,
3536,27.2,Colombo,,,,,,,,,
3537,27.8,Colombo,,,,,,,,,
3538,27.5,Colombo,,,,,,,,,
3539,26.9,Colombo,,,,,,,,,
3540,25.8,Colombo,,,,,,,,,
3541,26,Colombo,,,,,,,,,
3542,26.1,Colombo,,,,,,,,,
3543,26.4,Colombo,,,,,,,,,
3544,25.4,Colombo,,,,,,,,,
3545,25.6,Colombo,,,,,,,,,
3546,26.1,Colombo,,,,,,,,,
3547,25.9,Colombo,,,,,,,,,
3548,25.8,Colombo,,,,,,,,,
3549,25.9,Colombo,,,,,,,,,
3550,26.3,Colombo,,,,,,,,,
3551,26.3,Colombo,,,,,,,,,
3552,25.5,Colombo,,,,,,,,,
3553,25.5,Colombo,,,,,,,,,
3554,25.1,Colombo,,,,,,,,,
3555,26.3,Colombo,,,,,,,,,
3556,26.7,Colombo,,,,,,,,,
3557,26,Colombo,,,,,,,,,
3558,25.9,Colombo,,,,,,,,,
3559,25.7,Colombo,,,,,,,,,
3560,25.8,Colombo,,,,,,,,,
3561,27,Colombo,,,,,,,,,
3562,26,Colombo,,,,,,,,,
3563,26.3,Colombo,,,,,,,,,
3564,25.8,Colombo,,,,,,,,,
3565,25.4,Colombo,,,,,,,,,
3566,25.6,Colombo,,,,,,,,,
3567,25.7,Colombo,,,,,,,,,
3568,26,Colombo,,,,,,,,,
3569,26,Colombo,,,,,,,,,
3570,25.7,Colombo,,,,,,,,,
3571,25.7,Colombo,,,,,,,,,
3572,26.3,Colombo,,,,,,,,,
3573,26.3,Colombo,,,,,,,,,
3574,25.7,Colombo,,,,,,,,,
3575,25.4,Colombo,,,,,,,,,
3576,26.1,Colombo,,,,,,,,,
3577,26.4,Colombo,,,,,,,,,
3578,26,Colombo,,,,,,,,,
3579,25.7,Colombo,,,,,,,,,
3580,25.5,Colombo,,,,,,,,,
3581,25.6,Colombo,,,,,,,,,
3582,26.5,Colombo,,,,,,,,,
3583,24.7,Colombo,,,,,,,,,
3584,25.8,Colombo,,,,,,,,,
3585,25.8,Colombo,,,,,,,,,
3586,25.9,Colombo,,,,,,,,,
3587,24.3,Colombo,,,,,,,,,
3588,24.9,Colombo,,,,,,,,,
3589,25.6,Colombo,,,,,,,,,
3590,25.5,Colombo,,,,,,,,,
3591,26.7,Colombo,,,,,,,,,
3592,26.4,Colombo,,,,,,,,,
3593,25.4,Colombo,,,,,,,,,
3594,26,Colombo,,,,,,,,,
3595,26.5,Colombo,,,,,,,,,
3596,26.7,Colombo,,,,,,,,,
3597,26.6,Colombo,,,,,,,,,
3598,26.4,Colombo,,,,,,,,,
3599,25.8,Colombo,,,,,,,,,
3600,25.7,Colombo,,,,,,,,,
3601,26.2,Colombo,,,,,,,,,
3602,26.4,Colombo,,,,,,,,,
3603,26.8,Colombo,,,,,,,,,
3604,27.1,Colombo,,,,,,,,,
3605,26.5,Colombo,,,,,,,,,
3606,26.3,Colombo,,,,,,,,,
3607,26.9,Colombo,,,,,,,,,
3608,26.7,Colombo,,,,,,,,,
3609,26.1,Colombo,,,,,,,,,
3610,26.6,Colombo,,,,,,,,,
3611,26.3,Colombo,,,,,,,,,
3612,26.4,Colombo,,,,,,,,,
3613,26.4,Colombo,,,,,,,,,
3614,26.3,Colombo,,,,,,,,,
3615,25.9,Colombo,,,,,,,,,
3616,26.7,Colombo,,,,,,,,,
3617,26.8,Colombo,,,,,,,,,
3618,26.7,Colombo,,,,,,,,,
3619,26.2,Colombo,,,,,,,,,
3620,25.3,Colombo,,,,,,,,,
3621,25.6,Colombo,,,,,,,,,
3622,26,Colombo,,,,,,,,,
3623,26.1,Colombo,,,,,,,,,
3624,25.9,Colombo,,,,,,,,,
3625,25.5,Colombo,,,,,,,,,
3626,26.1,Colombo,,,,,,,,,
3627,26.1,Colombo,,,,,,,,,
3628,26.7,Colombo,,,,,,,,,
3629,26.7,Colombo,,,,,,,,,
3630,25.9,Colombo,,,,,,,,,
3631,26.2,Colombo,,,,,,,,,
3632,26.3,Colombo,,,,,,,,,
3633,25.9,Colombo,,,,,,,,,
3634,26.3,Colombo,,,,,,,,,
3635,26,Colombo,,,,,,,,,
3636,26.3,Colombo,,,,,,,,,
3637,26.2,Colombo,,,,,,,,,
3638,26.4,Colombo,,,,,,,,,
3639,26.2,Colombo,,,,,,,,,
3640,25.4,Colombo,,,,,,,,,
3641,26.3,Colombo,,,,,,,,,
3642,26.2,Colombo,,,,,,,,,
3643,26.1,Colombo,,,,,,,,,
3644,26.3,Colombo,,,,,,,,,
3645,26.3,Colombo,,,,,,,,,
3646,26.7,Colombo,,,,,,,,,
3647,26.4,Colombo,,,,,,,,,
3648,26.7,Colombo,,,,,,,,,
3649,26.4,Colombo,,,,,,,,,
3650,26.7,Colombo,,,,,,,,,
3651,26.9,Colombo,,,,,,,,,
3652,26.9,Colombo,,,,,,,,,
3653,26.5,Colombo,,,,,,,,,
3654,27,Colombo,,,,,,,,,
3655,26.9,Colombo,,,,,,,,,
3656,27.3,Colombo,,,,,,,,,
3657,27.5,Colombo,,,,,,,,,
3658,27.4,Colombo,,,,,,,,,
3659,27,Colombo,,,,,,,,,
3660,26.6,Colombo,,,,,,,,,
3661,26.7,Colombo,,,,,,,,,
3662,26.9,Colombo,,,,,,,,,
3663,27.2,Colombo,,,,,,,,,
3664,26.2,Colombo,,,,,,,,,
3665,25.8,Colombo,,,,,,,,,
3666,26.6,Colombo,,,,,,,,,
3667,27.1,Colombo,,,,,,,,,
3668,27.2,Colombo,,,,,,,,,
3669,28,Colombo,,,,,,,,,
3670,28.3,Colombo,,,,,,,,,
3671,28.8,Colombo,,,,,,,,,
3672,28.7,Colombo,,,,,,,,,
3673,28.3,Colombo,,,,,,,,,
3674,28.9,Colombo,,,,,,,,,
3675,28.9,Colombo,,,,,,,,,
3676,28.3,Colombo,,,,,,,,,
3677,28.1,Colombo,,,,,,,,,
3678,27.2,Colombo,,,,,,,,,
3679,26.9,Colombo,,,,,,,,,
3680,27.3,Colombo,,,,,,,,,
3681,27.9,Colombo,,,,,,,,,
3682,28.4,Colombo,,,,,,,,,
3683,28.5,Colombo,,,,,,,,,
3684,27.6,Colombo,,,,,,,,,
3685,28.4,Colombo,,,,,,,,,
3686,28.9,Colombo,,,,,,,,,
3687,28.6,Colombo,,,,,,,,,
3688,28.2,Colombo,,,,,,,,,
3689,27.6,Colombo,,,,,,,,,
3690,28.1,Colombo,,,,,,,,,
3691,28.9,Colombo,,,,,,,,,
3692,28.8,Colombo,,,,,,,,,
3693,29.4,Colombo,,,,,,,,,
3694,29.1,Colombo,,,,,,,,,
3695,29.3,Colombo,,,,,,,,,
3696,28.4,Colombo,,,,,,,,,
3697,28.4,Colombo,,,,,,,,,
3698,28.1,Colombo,,,,,,,,,
3699,29.2,Colombo,,,,,,,,,
3700,28.2,Colombo,,,,,,,,,
3701,28.5,Colombo,,,,,,,,,
3702,29.6,Colombo,,,,,,,,,
3703,29.8,Colombo,,,,,,,,,
3704,29.3,Colombo,,,,,,,,,
3705,29.5,Colombo,,,,,,,,,
3706,29.7,Colombo,,,,,,,,,
3707,29.6,Colombo,,,,,,,,,
3708,29.5,Colombo,,,,,,,,,
3709,29.8,Colombo,,,,,,,,,
3710,29.9,Colombo,,,,,,,,,
3711,28.7,Colombo,,,,,,,,,
3712,29.2,Colombo,,,,,,,,,
3713,29,Colombo,,,,,,,,,
3714,29.1,Colombo,,,,,,,,,
3715,29.3,Colombo,,,,,,,,,
3716,29,Colombo,,,,,,,,,
3717,28.6,Colombo,,,,,,,,,
3718,28.4,Colombo,,,,,,,,,
3719,29.2,Colombo,,,,,,,,,
3720,29.6,Colombo,,,,,,,,,
3721,29.4,Colombo,,,,,,,,,
3722,29.2,Colombo,,,,,,,,,
3723,29.1,Colombo,,,,,,,,,
3724,29.4,Colombo,,,,,,,,,
3725,29.3,Colombo,,,,,,,,,
3726,29.2,Colombo,,,,,,,,,
3727,29.9,Colombo,,,,,,,,,
3728,28.4,Colombo,,,,,,,,,
3729,29.2,Colombo,,,,,,,,,
3730,28.2,Colombo,,,,,,,,,
3731,28.3,Colombo,,,,,,,,,
3732,28.4,Colombo,,,,,,,,,
3733,28.5,Colombo,,,,,,,,,
3734,29,Colombo,,,,,,,,,
3735,29,Colombo,,,,,,,,,
3736,28.4,Colombo,,,,,,,,,
3737,28.9,Colombo,,,,,,,,,
3738,29.1,Colombo,,,,,,,,,
3739,29.5,Colombo,,,,,,,,,
3740,28.6,Colombo,,,,,,,,,
3741,28.8,Colombo,,,,,,,,,
3742,28.9,Colombo,,,,,,,,,
3743,29.4,Colombo,,,,,,,,,
3744,29.3,Colombo,,,,,,,,,
3745,29.7,Colombo,,,,,,,,,
3746,28.7,Colombo,,,,,,,,,
3747,28.7,Colombo,,,,,,,,,
3748,29.1,Colombo,,,,,,,,,
3749,28.2,Colombo,,,,,,,,,
3750,28.2,Colombo,,,,,,,,,
3751,28.4,Colombo,,,,,,,,,
3752,28.4,Colombo,,,,,,,,,
3753,28.3,Colombo,,,,,,,,,
3754,28.1,Colombo,,,,,,,,,
3755,28.2,Colombo,,,,,,,,,
3756,27.6,Colombo,,,,,,,,,
3757,27.8,Colombo,,,,,,,,,
3758,27.9,Colombo,,,,,,,,,
3759,28.3,Colombo,,,,,,,,,
3760,28.7,Colombo,,,,,,,,,
3761,28.2,Colombo,,,,,,,,,
3762,28.8,Colombo,,,,,,,,,
3763,28.2,Colombo,,,,,,,,,
3764,27.5,Colombo,,,,,,,,,
3765,27.5,Colombo,,,,,,,,,
3766,27.2,Colombo,,,,,,,,,
3767,28.4,Colombo,,,,,,,,,
3768,28.1,Colombo,,,,,,,,,
3769,28.6,Colombo,,,,,,,,,
3770,27.9,Colombo,,,,,,,,,
3771,28.1,Colombo,,,,,,,,,
3772,28.2,Colombo,,,,,,,,,
3773,28.2,Colombo,,,,,,,,,
3774,29,Colombo,,,,,,,,,
3775,28.8,Colombo,,,,,,,,,
3776,28.1,Colombo,,,,,,,,,
3777,27.7,Colombo,,,,,,,,,
3778,27,Colombo,,,,,,,,,
3779,27.1,Colombo,,,,,,,,,
3780,27.4,Colombo,,,,,,,,,
3781,28,Colombo,,,,,,,,,
3782,27.9,Colombo,,,,,,,,,
3783,26.6,Colombo,,,,,,,,,
3784,27.5,Colombo,,,,,,,,,
3785,27.2,Colombo,,,,,,,,,
3786,28.2,Colombo,,,,,,,,,
3787,27.2,Colombo,,,,,,,,,
3788,28.8,Colombo,,,,,,,,,
3789,28.4,Colombo,,,,,,,,,
3790,28,Colombo,,,,,,,,,
3791,28,Colombo,,,,,,,,,
3792,28.2,Colombo,,,,,,,,,
3793,26.6,Colombo,,,,,,,,,
3794,27.1,Colombo,,,,,,,,,
3795,28.3,Colombo,,,,,,,,,
3796,28.1,Colombo,,,,,,,,,
3797,28,Colombo,,,,,,,,,
3798,27.5,Colombo,,,,,,,,,
3799,26.6,Colombo,,,,,,,,,
3800,26.7,Colombo,,,,,,,,,
3801,26.9,Colombo,,,,,,,,,
3802,27.7,Colombo,,,,,,,,,
3803,27.6,Colombo,,,,,,,,,
3804,27.3,Colombo,,,,,,,,,
3805,27.9,Colombo,,,,,,,,,
3806,27.8,Colombo,,,,,,,,,
3807,28,Colombo,,,,,,,,,
3808,27.2,Colombo,,,,,,,,,
3809,26.3,Colombo,,,,,,,,,
3810,26.2,Colombo,,,,,,,,,
3811,27.9,Colombo,,,,,,,,,
3812,28,Colombo,,,,,,,,,
3813,27.4,Colombo,,,,,,,,,
3814,26.9,Colombo,,,,,,,,,
3815,26.8,Colombo,,,,,,,,,
3816,27.4,Colombo,,,,,,,,,
3817,27.9,Colombo,,,,,,,,,
3818,28.1,Colombo,,,,,,,,,
3819,27.3,Colombo,,,,,,,,,
3820,27.2,Colombo,,,,,,,,,
3821,27.7,Colombo,,,,,,,,,
3822,27.9,Colombo,,,,,,,,,
3823,27.9,Colombo,,,,,,,,,
3824,27.5,Colombo,,,,,,,,,
3825,27.5,Colombo,,,,,,,,,
3826,27.7,Colombo,,,,,,,,,
3827,27.5,Colombo,,,,,,,,,
3828,26.5,Colombo,,,,,,,,,
3829,26.4,Colombo,,,,,,,,,
3830,27.1,Colombo,,,,,,,,,
3831,27.4,Colombo,,,,,,,,,
3832,26.8,Colombo,,,,,,,,,
3833,27.1,Colombo,,,,,,,,,
3834,27.1,Colombo,,,,,,,,,
3835,27.1,Colombo,,,,,,,,,
3836,27,Colombo,,,,,,,,,
3837,26.8,Colombo,,,,,,,,,
3838,27.6,Colombo,,,,,,,,,
3839,26.8,Colombo,,,,,,,,,
3840,27.2,Colombo,,,,,,,,,
3841,27.2,Colombo,,,,,,,,,
3842,26.9,Colombo,,,,,,,,,
3843,26.9,Colombo,,,,,,,,,
3844,26.3,Colombo,,,,,,,,,
3845,27,Colombo,,,,,,,,,
3846,27.1,Colombo,,,,,,,,,
3847,27.3,Colombo,,,,,,,,,
3848,26.7,Colombo,,,,,,,,,
3849,26.4,Colombo,,,,,,,,,
3850,27,Colombo,,,,,,,,,
3851,27.3,Colombo,,,,,,,,,
3852,27.3,Colombo,,,,,,,,,
3853,25.5,Colombo,,,,,,,,,
3854,26.6,Colombo,,,,,,,,,
3855,26.5,Colombo,,,,,,,,,
3856,25.8,Colombo,,,,,,,,,
3857,26.1,Colombo,,,,,,,,,
3858,26.2,Colombo,,,,,,,,,
3859,26.6,Colombo,,,,,,,,,
3860,27.1,Colombo,,,,,,,,,
3861,26.8,Colombo,,,,,,,,,
3862,26.6,Colombo,,,,,,,,,
3863,26.3,Colombo,,,,,,,,,
3864,26.7,Colombo,,,,,,,,,
3865,26.3,Colombo,,,,,,,,,
3866,26.3,Colombo,,,,,,,,,
3867,26.2,Colombo,,,,,,,,,
3868,26.5,Colombo,,,,,,,,,
3869,26.4,Colombo,,,,,,,,,
3870,25.6,Colombo,,,,,,,,,
3871,26.2,Colombo,,,,,,,,,
3872,26.3,Colombo,,,,,,,,,
3873,26,Colombo,,,,,,,,,
3874,26.5,Colombo,,,,,,,,,
3875,26.3,Colombo,,,,,,,,,
3876,26.8,Colombo,,,,,,,,,
3877,26.8,Colombo,,,,,,,,,
3878,26.9,Colombo,,,,,,,,,
3879,26.9,Colombo,,,,,,,,,
3880,27,Colombo,,,,,,,,,
3881,27,Colombo,,,,,,,,,
3882,27,Colombo,,,,,,,,,
3883,27,Colombo,,,,,,,,,
3884,27.1,Colombo,,,,,,,,,
3885,27.2,Colombo,,,,,,,,,
3886,26.9,Colombo,,,,,,,,,
3887,26.8,Colombo,,,,,,,,,
3888,27.1,Colombo,,,,,,,,,
3889,27.3,Colombo,,,,,,,,,
3890,27.2,Colombo,,,,,,,,,
3891,27.2,Colombo,,,,,,,,,
3892,27.2,Colombo,,,,,,,,,
3893,27.2,Colombo,,,,,,,,,
3894,27.2,Colombo,,,,,,,,,
3895,26.4,Colombo,,,,,,,,,
3896,25.4,Colombo,,,,,,,,,
3897,25.7,Colombo,,,,,,,,,
3898,26.2,Colombo,,,,,,,,,
3899,26.8,Colombo,,,,,,,,,
3900,25.9,Colombo,,,,,,,,,
3901,26,Colombo,,,,,,,,,
3902,26.5,Colombo,,,,,,,,,
3903,26.7,Colombo,,,,,,,,,
3904,25.4,Colombo,,,,,,,,,
3905,26.3,Colombo,,,,,,,,,
3906,26.4,Colombo,,,,,,,,,
3907,26.1,Colombo,,,,,,,,,
3908,26,Colombo,,,,,,,,,
3909,26.2,Colombo,,,,,,,,,
3910,26.3,Colombo,,,,,,,,,
3911,26.6,Colombo,,,,,,,,,
3912,26.5,Colombo,,,,,,,,,
3913,25.8,Colombo,,,,,,,,,
3914,26.6,Colombo,,,,,,,,,
3915,25.4,Colombo,,,,,,,,,
3916,25.7,Colombo,,,,,,,,,
3917,25.7,Colombo,,,,,,,,,
3918,26.4,Colombo,,,,,,,,,
3919,26.3,Colombo,,,,,,,,,
3920,25.5,Colombo,,,,,,,,,
3921,26.4,Colombo,,,,,,,,,
3922,26.7,Colombo,,,,,,,,,
3923,26.3,Colombo,,,,,,,,,
3924,25.7,Colombo,,,,,,,,,
3925,25.9,Colombo,,,,,,,,,
3926,27.1,Colombo,,,,,,,,,
3927,26.6,Colombo,,,,,,,,,
3928,26.8,Colombo,,,,,,,,,
3929,26.6,Colombo,,,,,,,,,
3930,26.5,Colombo,,,,,,,,,
3931,26.7,Colombo,,,,,,,,,
3932,26.7,Colombo,,,,,,,,,
3933,26.7,Colombo,,,,,,,,,
3934,26.2,Colombo,,,,,,,,,
3935,26.9,Colombo,,,,,,,,,
3936,26.1,Colombo,,,,,,,,,
3937,27,Colombo,,,,,,,,,
3938,26.4,Colombo,,,,,,,,,
3939,26.2,Colombo,,,,,,,,,
3940,26.5,Colombo,,,,,,,,,
3941,26.5,Colombo,,,,,,,,,
3942,26.7,Colombo,,,,,,,,,
3943,26.6,Colombo,,,,,,,,,
3944,26.8,Colombo,,,,,,,,,
3945,26.8,Colombo,,,,,,,,,
3946,26.7,Colombo,,,,,,,,,
3947,26.8,Colombo,,,,,,,,,
3948,26.6,Colombo,,,,,,,,,
3949,26.4,Colombo,,,,,,,,,
3950,27.1,Colombo,,,,,,,,,
3951,26.9,Colombo,,,,,,,,,
3952,27.1,Colombo,,,,,,,,,
3953,26.6,Colombo,,,,,,,,,
3954,26.7,Colombo,,,,,,,,,
3955,26.9,Colombo,,,,,,,,,
3956,27.2,Colombo,,,,,,,,,
3957,27.1,Colombo,,,,,,,,,
3958,27.5,Colombo,,,,,,,,,
3959,27,Colombo,,,,,,,,,
3960,26.8,Colombo,,,,,,,,,
3961,26.2,Colombo,,,,,,,,,
3962,26.6,Colombo,,,,,,,,,
3963,26.6,Colombo,,,,,,,,,
3964,26.2,Colombo,,,,,,,,,
3965,26.5,Colombo,,,,,,,,,
3966,26.1,Colombo,,,,,,,,,
3967,26.2,Colombo,,,,,,,,,
3968,26.4,Colombo,,,,,,,,,
3969,26.7,Colombo,,,,,,,,,
3970,26.8,Colombo,,,,,,,,,
3971,26.5,Colombo,,,,,,,,,
3972,26,Colombo,,,,,,,,,
3973,26.1,Colombo,,,,,,,,,
3974,26.6,Colombo,,,,,,,,,
3975,26,Colombo,,,,,,,,,
3976,26,Colombo,,,,,,,,,
3977,26.8,Colombo,,,,,,,,,
3978,26,Colombo,,,,,,,,,
3979,25.3,Colombo,,,,,,,,,
3980,26.3,Colombo,,,,,,,,,
3981,26.2,Colombo,,,,,,,,,
3982,26.6,Colombo,,,,,,,,,
3983,26.2,Colombo,,,,,,,,,
3984,26.8,Colombo,,,,,,,,,
3985,27.2,Colombo,,,,,,,,,
3986,27.3,Colombo,,,,,,,,,
3987,26.1,Colombo,,,,,,,,,
3988,25,Colombo,,,,,,,,,
3989,26.7,Colombo,,,,,,,,,
3990,26.4,Colombo,,,,,,,,,
3991,25.3,Colombo,,,,,,,,,
3992,25.8,Colombo,,,,,,,,,
3993,26.8,Colombo,,,,,,,,,
3994,26.3,Colombo,,,,,,,,,
3995,26.7,Colombo,,,,,,,,,
3996,26.3,Colombo,,,,,,,,,
3997,26.4,Colombo,,,,,,,,,
3998,26.2,Colombo,,,,,,,,,
3999,26.2,Colombo,,,,,,,,,
4000,25.9,Colombo,,,,,,,,,
4001,25.6,Colombo,,,,,,,,,
4002,26,Colombo,,,,,,,,,
4003,25.8,Colombo,,,,,,,,,
4004,25.8,Colombo,,,,,,,,,
4005,25.8,Colombo,,,,,,,,,
4006,25.4,Colombo,,,,,,,,,
4007,24.5,Colombo,,,,,,,,,
4008,24.3,Colombo,,,,,,,,,
4009,24.9,Colombo,,,,,,,,,
4010,26.1,Colombo,,,,,,,,,
4011,26.4,Colombo,,,,,,,,,
4012,26,Colombo,,,,,,,,,
4013,24.9,Colombo,,,,,,,,,
4014,25.6,Colombo,,,,,,,,,
4015,26,Colombo,,,,,,,,,
4016,26.4,Colombo,,,,,,,,,
4017,25.6,Colombo,,,,,,,,,
4018,25.6,Colombo,,,,,,,,,
4019,26.3,Colombo,,,,,,,,,
4020,26.1,Colombo,,,,,,,,,
4021,25.7,Colombo,,,,,,,,,
4022,25.6,Colombo,,,,,,,,,
4023,25.7,Colombo,,,,,,,,,
4024,26.5,Colombo,,,,,,,,,
4025,25.8,Colombo,,,,,,,,,
4026,25.5,Colombo,,,,,,,,,
4027,25.1,Colombo,,,,,,,,,
4028,24.8,Colombo,,,,,,,,,
4029,25.7,Colombo,,,,,,,,,
4030,24.8,Colombo,,,,,,,,,
4031,25.7,Colombo,,,,,,,,,
4032,24.9,Colombo,,,,,,,,,
4033,25.7,Colombo,,,,,,,,,
4034,26.4,Colombo,,,,,,,,,
4035,25.4,Colombo,,,,,,,,,
4036,25.7,Colombo,,,,,,,,,
4037,26,Colombo,,,,,,,,,
4038,26.4,Colombo,,,,,,,,,
4039,26.7,Colombo,,,,,,,,,
4040,26.2,Colombo,,,,,,,,,
4041,26.1,Colombo,,,,,,,,,
4042,25.9,Colombo,,,,,,,,,
4043,25.1,Colombo,,,,,,,,,
4044,25.6,Colombo,,,,,,,,,
4045,26.5,Colombo,,,,,,,,,
4046,25.2,Colombo,,,,,,,,,
4047,25.8,Colombo,,,,,,,,,
4048,25.9,Colombo,,,,,,,,,
4049,26.4,Colombo,,,,,,,,,
4050,26.9,Colombo,,,,,,,,,
4051,26.4,Colombo,,,,,,,,,
4052,26.4,Colombo,,,,,,,,,
4053,26.1,Colombo,,,,,,,,,
4054,26.7,Colombo,,,,,,,,,
4055,26.5,Colombo,,,,,,,,,
4056,26.7,Colombo,,,,,,,,,
4057,26.3,Colombo,,,,,,,,,
4058,25.7,Colombo,,,,,,,,,
4059,25.9,Colombo,,,,,,,,,
4060,27,Colombo,,,,,,,,,
4061,27.6,Colombo,,,,,,,,,
4062,27.8,Colombo,,,,,,,,,
4063,28,Colombo,,,,,,,,,
