,rain_sum,temperature_2m_mean,city,,,,,,,,
27855,0.9,25.3,Ratnapura,,,,,,,,
27856,1.6,24.3,Ratnapura,,,,,,,,
27857,6.5,24.4,Ratnapura,,,,,,,,
27858,8.1,24.7,Ratnapura,,,,,,,,
27859,7.5,24.7,Ratnapura,,,,,,,,
27860,1.7,25.5,Ratnapura,,,,,,,,
27861,6.7,24.6,Ratnapura,,,,,,,,
27862,9.1,24.4,Ratnapura,,,,,,,,
27863,0.3,24.8,Ratnapura,,,,,,,,
27864,0.8,25,Ratnapura,,,,,,,,
27865,0.4,25.4,Ratnapura,,,,,,,,
27866,0.5,25.2,Ratnapura,,,,,,,,
27867,0.4,25.4,Ratnapura,,,,,,,,
27868,0.6,24.9,Ratnapura,,,,,,,,
27869,0,24.8,Ratnapura,,,,,,,,
27870,0.1,24.8,Ratnapura,,,,,,,,
27871,0,25.1,Ratnapura,,,,,,,,
27872,0.2,24.9,Ratnapura,,,,,,,,
27873,0,25.1,Ratnapura,,,,,,,,
27874,0,26,Ratnapura,,,,,,,,
27875,0,26.3,Ratnapura,,,,,,,,
27876,1.3,26.1,Ratnapura,,,,,,,,
27877,25.2,25.6,Ratnapura,,,,,,,,
27878,7.7,25.2,Ratnapura,,,,,,,,
27879,15.8,25.4,Ratnapura,,,,,,,,
27880,11.2,25.4,Ratnapura,,,,,,,,
27881,2.4,25.9,Ratnapura,,,,,,,,
27882,6.7,25.4,Ratnapura,,,,,,,,
27883,0.3,25.1,Ratnapura,,,,,,,,
27884,0,24.4,Ratnapura,,,,,,,,
27885,0,24.1,Ratnapura,,,,,,,,
27886,0,24.3,Ratnapura,,,,,,,,
27887,0,24.9,Ratnapura,,,,,,,,
27888,0,25.8,Ratnapura,,,,,,,,
27889,0,25.8,Ratnapura,,,,,,,,
27890,0,26.2,Ratnapura,,,,,,,,
27891,0.1,26.2,Ratnapura,,,,,,,,
27892,1.7,26.1,Ratnapura,,,,,,,,
27893,2.4,25.4,Ratnapura,,,,,,,,
27894,0.5,25.2,Ratnapura,,,,,,,,
27895,0,26,Ratnapura,,,,,,,,
27896,0,26.3,Ratnapura,,,,,,,,
27897,0,26.7,Ratnapura,,,,,,,,
27898,0,27,Ratnapura,,,,,,,,
27899,0.6,26.9,Ratnapura,,,,,,,,
27900,3.9,26.2,Ratnapura,,,,,,,,
27901,23.5,25.1,Ratnapura,,,,,,,,
27902,5.9,25.2,Ratnapura,,,,,,,,
27903,4,25.2,Ratnapura,,,,,,,,
27904,1.7,25.5,Ratnapura,,,,,,,,
27905,17.4,25.1,Ratnapura,,,,,,,,
27906,17.7,25.1,Ratnapura,,,,,,,,
27907,8.8,25.5,Ratnapura,,,,,,,,
27908,0,25.8,Ratnapura,,,,,,,,
27909,0.7,26,Ratnapura,,,,,,,,
27910,0.6,26.3,Ratnapura,,,,,,,,
27911,0.4,25.8,Ratnapura,,,,,,,,
27912,5.1,25.4,Ratnapura,,,,,,,,
27913,14.7,25.3,Ratnapura,,,,,,,,
27914,10.1,25.3,Ratnapura,,,,,,,,
27915,4.8,25.7,Ratnapura,,,,,,,,
27916,1.3,26.5,Ratnapura,,,,,,,,
27917,0,26.1,Ratnapura,,,,,,,,
27918,0,26.1,Ratnapura,,,,,,,,
27919,0,26,Ratnapura,,,,,,,,
27920,0.4,24.9,Ratnapura,,,,,,,,
27921,0,25,Ratnapura,,,,,,,,
27922,1.1,26.3,Ratnapura,,,,,,,,
27923,58.2,26.1,Ratnapura,,,,,,,,
27924,23.4,25.2,Ratnapura,,,,,,,,
27925,0.2,25.5,Ratnapura,,,,,,,,
27926,0.6,26.4,Ratnapura,,,,,,,,
27927,0,26.6,Ratnapura,,,,,,,,
27928,6.3,25.9,Ratnapura,,,,,,,,
27929,14.4,25,Ratnapura,,,,,,,,
27930,1.5,26.4,Ratnapura,,,,,,,,
27931,0.8,25.8,Ratnapura,,,,,,,,
27932,0.9,26.2,Ratnapura,,,,,,,,
27933,0.2,26.1,Ratnapura,,,,,,,,
27934,10.2,25.6,Ratnapura,,,,,,,,
27935,0,26.6,Ratnapura,,,,,,,,
27936,0.5,26.1,Ratnapura,,,,,,,,
27937,0.2,25.7,Ratnapura,,,,,,,,
27938,0.5,26.2,Ratnapura,,,,,,,,
27939,0,26.8,Ratnapura,,,,,,,,
27940,0.3,26.7,Ratnapura,,,,,,,,
27941,1.5,26.2,Ratnapura,,,,,,,,
27942,13.6,26,Ratnapura,,,,,,,,
27943,15.6,25.4,Ratnapura,,,,,,,,
27944,0,26.6,Ratnapura,,,,,,,,
27945,0,26.7,Ratnapura,,,,,,,,
27946,11.4,25.8,Ratnapura,,,,,,,,
27947,2.4,26.3,Ratnapura,,,,,,,,
27948,6.3,25.9,Ratnapura,,,,,,,,
27949,0,26.4,Ratnapura,,,,,,,,
27950,0,26.7,Ratnapura,,,,,,,,
27951,0,26.5,Ratnapura,,,,,,,,
27952,0.2,26.8,Ratnapura,,,,,,,,
27953,0,26.7,Ratnapura,,,,,,,,
27954,0,26.4,Ratnapura,,,,,,,,
27955,0.6,26.3,Ratnapura,,,,,,,,
27956,1.1,26.8,Ratnapura,,,,,,,,
27957,0,27,Ratnapura,,,,,,,,
27958,0,26.8,Ratnapura,,,,,,,,
27959,0,26.9,Ratnapura,,,,,,,,
27960,0,27.5,Ratnapura,,,,,,,,
27961,0.2,27.5,Ratnapura,,,,,,,,
27962,0.3,27.7,Ratnapura,,,,,,,,
27963,1.2,27.3,Ratnapura,,,,,,,,
27964,1.1,27.6,Ratnapura,,,,,,,,
27965,2.6,27.5,Ratnapura,,,,,,,,
27966,7.3,27,Ratnapura,,,,,,,,
27967,5.5,26.2,Ratnapura,,,,,,,,
27968,0.6,27.5,Ratnapura,,,,,,,,
27969,3,27.1,Ratnapura,,,,,,,,
27970,2.4,27.3,Ratnapura,,,,,,,,
27971,0.7,27.2,Ratnapura,,,,,,,,
27972,16.8,26.7,Ratnapura,,,,,,,,
27973,5.1,25.9,Ratnapura,,,,,,,,
27974,9.2,26.3,Ratnapura,,,,,,,,
27975,15.6,26.2,Ratnapura,,,,,,,,
27976,23.8,26,Ratnapura,,,,,,,,
27977,1.2,26.4,Ratnapura,,,,,,,,
27978,17.1,26.5,Ratnapura,,,,,,,,
27979,7.1,26.1,Ratnapura,,,,,,,,
27980,1.5,27.4,Ratnapura,,,,,,,,
27981,15.2,26.2,Ratnapura,,,,,,,,
27982,2.7,26.3,Ratnapura,,,,,,,,
27983,3.1,26.2,Ratnapura,,,,,,,,
27984,6.4,26.2,Ratnapura,,,,,,,,
27985,15.2,25.3,Ratnapura,,,,,,,,
27986,10.2,25.5,Ratnapura,,,,,,,,
27987,5.1,26,Ratnapura,,,,,,,,
27988,5.3,26.2,Ratnapura,,,,,,,,
27989,16.2,25.2,Ratnapura,,,,,,,,
27990,7.1,25.9,Ratnapura,,,,,,,,
27991,1.7,26.1,Ratnapura,,,,,,,,
27992,0,25.5,Ratnapura,,,,,,,,
27993,4.1,25.7,Ratnapura,,,,,,,,
27994,1.5,26.2,Ratnapura,,,,,,,,
27995,0,26.4,Ratnapura,,,,,,,,
27996,1.1,26.6,Ratnapura,,,,,,,,
27997,2.6,26.6,Ratnapura,,,,,,,,
27998,4.4,25.9,Ratnapura,,,,,,,,
27999,6.2,26.3,Ratnapura,,,,,,,,
28000,3.5,26.3,Ratnapura,,,,,,,,
28001,3.6,26.6,Ratnapura,,,,,,,,
28002,4.3,26,Ratnapura,,,,,,,,
28003,2.3,26.1,Ratnapura,,,,,,,,
28004,4.2,25.8,Ratnapura,,,,,,,,
28005,4.2,26.1,Ratnapura,,,,,,,,
28006,2.5,26.2,Ratnapura,,,,,,,,
28007,6.9,26.2,Ratnapura,,,,,,,,
28008,4.6,26.4,Ratnapura,,,,,,,,
28009,8.1,25.9,Ratnapura,,,,,,,,
28010,13.8,25.6,Ratnapura,,,,,,,,
28011,8.1,25.5,Ratnapura,,,,,,,,
28012,1.1,26.6,Ratnapura,,,,,,,,
28013,2.7,26.5,Ratnapura,,,,,,,,
28014,3.6,26.7,Ratnapura,,,,,,,,
28015,10.6,25.9,Ratnapura,,,,,,,,
28016,7,26.1,Ratnapura,,,,,,,,
28017,1.3,25.8,Ratnapura,,,,,,,,
28018,1.1,26.5,Ratnapura,,,,,,,,
28019,5.4,25.8,Ratnapura,,,,,,,,
28020,8.2,25.9,Ratnapura,,,,,,,,
28021,15.9,25.6,Ratnapura,,,,,,,,
28022,19,25.5,Ratnapura,,,,,,,,
28023,16.3,25.8,Ratnapura,,,,,,,,
28024,15.4,25.4,Ratnapura,,,,,,,,
28025,4.5,25.9,Ratnapura,,,,,,,,
28026,15.6,25.6,Ratnapura,,,,,,,,
28027,7.1,25.8,Ratnapura,,,,,,,,
28028,3,26.2,Ratnapura,,,,,,,,
28029,10.8,26.2,Ratnapura,,,,,,,,
28030,13.2,25.8,Ratnapura,,,,,,,,
28031,5.8,26.2,Ratnapura,,,,,,,,
28032,7.2,26.1,Ratnapura,,,,,,,,
28033,9.5,26.1,Ratnapura,,,,,,,,
28034,10.7,25.9,Ratnapura,,,,,,,,
28035,6.2,25.8,Ratnapura,,,,,,,,
28036,6.6,25.9,Ratnapura,,,,,,,,
28037,8.8,25.5,Ratnapura,,,,,,,,
28038,8.7,25.5,Ratnapura,,,,,,,,
28039,9.9,25.2,Ratnapura,,,,,,,,
28040,3,25.8,Ratnapura,,,,,,,,
28041,5,25.9,Ratnapura,,,,,,,,
28042,5,25.7,Ratnapura,,,,,,,,
28043,4.4,25.8,Ratnapura,,,,,,,,
28044,5,25.9,Ratnapura,,,,,,,,
28045,2,25.9,Ratnapura,,,,,,,,
28046,2.4,25.7,Ratnapura,,,,,,,,
28047,1.9,25.8,Ratnapura,,,,,,,,
28048,3.5,26,Ratnapura,,,,,,,,
28049,4.5,25.7,Ratnapura,,,,,,,,
28050,2.9,25.8,Ratnapura,,,,,,,,
28051,3.6,25.8,Ratnapura,,,,,,,,
28052,3,25.9,Ratnapura,,,,,,,,
28053,4.5,26,Ratnapura,,,,,,,,
28054,1.7,26,Ratnapura,,,,,,,,
28055,3.7,26.3,Ratnapura,,,,,,,,
28056,5,25.6,Ratnapura,,,,,,,,
28057,7.1,25.2,Ratnapura,,,,,,,,
28058,2.1,26.1,Ratnapura,,,,,,,,
28059,5.7,25.6,Ratnapura,,,,,,,,
28060,4.5,25.6,Ratnapura,,,,,,,,
28061,5,25.4,Ratnapura,,,,,,,,
28062,2.9,25.4,Ratnapura,,,,,,,,
28063,6.6,25.3,Ratnapura,,,,,,,,
28064,22.5,25,Ratnapura,,,,,,,,
28065,46.9,24.8,Ratnapura,,,,,,,,
28066,5.8,25.4,Ratnapura,,,,,,,,
28067,6.6,24.9,Ratnapura,,,,,,,,
28068,11.3,24.9,Ratnapura,,,,,,,,
28069,2.1,25.1,Ratnapura,,,,,,,,
28070,1,25.1,Ratnapura,,,,,,,,
28071,3.1,25.2,Ratnapura,,,,,,,,
28072,10.5,24.7,Ratnapura,,,,,,,,
28073,2.9,24.9,Ratnapura,,,,,,,,
28074,0,25.5,Ratnapura,,,,,,,,
28075,1,25.2,Ratnapura,,,,,,,,
28076,1.9,25.1,Ratnapura,,,,,,,,
28077,0.7,25.4,Ratnapura,,,,,,,,
28078,1.6,25.6,Ratnapura,,,,,,,,
28079,6.3,25.2,Ratnapura,,,,,,,,
28080,5.5,25.2,Ratnapura,,,,,,,,
28081,3.9,25.6,Ratnapura,,,,,,,,
28082,3.6,25.6,Ratnapura,,,,,,,,
28083,5.5,25.6,Ratnapura,,,,,,,,
28084,6.2,25.3,Ratnapura,,,,,,,,
28085,9.9,25.4,Ratnapura,,,,,,,,
28086,13.8,24.6,Ratnapura,,,,,,,,
28087,10.2,24.7,Ratnapura,,,,,,,,
28088,35.6,24.4,Ratnapura,,,,,,,,
28089,13.6,24.8,Ratnapura,,,,,,,,
28090,7.5,25.1,Ratnapura,,,,,,,,
28091,26,24,Ratnapura,,,,,,,,
28092,11.3,24.7,Ratnapura,,,,,,,,
28093,5.3,25.5,Ratnapura,,,,,,,,
28094,14.9,24.9,Ratnapura,,,,,,,,
28095,11.9,24.5,Ratnapura,,,,,,,,
28096,5.9,24.8,Ratnapura,,,,,,,,
28097,3,25.3,Ratnapura,,,,,,,,
28098,11.7,25,Ratnapura,,,,,,,,
28099,18.5,24.6,Ratnapura,,,,,,,,
28100,20.7,24.1,Ratnapura,,,,,,,,
28101,12.9,23.7,Ratnapura,,,,,,,,
28102,6.1,24.8,Ratnapura,,,,,,,,
28103,10.1,24.3,Ratnapura,,,,,,,,
28104,7.1,24.4,Ratnapura,,,,,,,,
28105,3.6,24.5,Ratnapura,,,,,,,,
28106,4.3,24.6,Ratnapura,,,,,,,,
28107,24,24.3,Ratnapura,,,,,,,,
28108,11.5,24.9,Ratnapura,,,,,,,,
28109,4.1,25,Ratnapura,,,,,,,,
28110,7.2,24.6,Ratnapura,,,,,,,,
28111,3.7,25.1,Ratnapura,,,,,,,,
28112,6.3,25.1,Ratnapura,,,,,,,,
28113,4.9,25,Ratnapura,,,,,,,,
28114,3.4,24.9,Ratnapura,,,,,,,,
28115,5,25.1,Ratnapura,,,,,,,,
28116,2.6,25.5,Ratnapura,,,,,,,,
28117,1.8,26,Ratnapura,,,,,,,,
28118,1.5,25.9,Ratnapura,,,,,,,,
28119,5.7,25.4,Ratnapura,,,,,,,,
28120,12.1,24.7,Ratnapura,,,,,,,,
28121,16.2,24.6,Ratnapura,,,,,,,,
28122,8.7,24.9,Ratnapura,,,,,,,,
28123,1.8,25.2,Ratnapura,,,,,,,,
28124,21.8,24.3,Ratnapura,,,,,,,,
28125,25.1,24,Ratnapura,,,,,,,,
28126,5.5,24.8,Ratnapura,,,,,,,,
28127,6.3,24.8,Ratnapura,,,,,,,,
28128,15.1,24.5,Ratnapura,,,,,,,,
28129,7.7,24.6,Ratnapura,,,,,,,,
28130,11.9,25.3,Ratnapura,,,,,,,,
28131,29.6,24.8,Ratnapura,,,,,,,,
28132,23.8,24.5,Ratnapura,,,,,,,,
28133,16.5,24.6,Ratnapura,,,,,,,,
28134,22.7,23.6,Ratnapura,,,,,,,,
28135,0.9,25,Ratnapura,,,,,,,,
28136,8.3,25.1,Ratnapura,,,,,,,,
28137,6.5,24.5,Ratnapura,,,,,,,,
28138,7.5,24.7,Ratnapura,,,,,,,,
28139,13.1,24.5,Ratnapura,,,,,,,,
28140,8,24.5,Ratnapura,,,,,,,,
28141,0.8,25.7,Ratnapura,,,,,,,,
28142,21.3,24.7,Ratnapura,,,,,,,,
28143,6.2,25,Ratnapura,,,,,,,,
28144,6.4,24.6,Ratnapura,,,,,,,,
28145,19.5,24.2,Ratnapura,,,,,,,,
28146,12.2,24.3,Ratnapura,,,,,,,,
28147,11.8,24.3,Ratnapura,,,,,,,,
28148,14.8,24.9,Ratnapura,,,,,,,,
28149,5,24.8,Ratnapura,,,,,,,,
28150,15.5,24.5,Ratnapura,,,,,,,,
28151,16.7,24.4,Ratnapura,,,,,,,,
28152,39.5,25.2,Ratnapura,,,,,,,,
28153,27.8,25.3,Ratnapura,,,,,,,,
28154,42.9,24.8,Ratnapura,,,,,,,,
28155,13.3,24.4,Ratnapura,,,,,,,,
28156,1.8,25.2,Ratnapura,,,,,,,,
28157,6.1,25.3,Ratnapura,,,,,,,,
28158,9.2,24.8,Ratnapura,,,,,,,,
28159,129.6,24.8,Ratnapura,,,,,,,,
28160,17.6,24.1,Ratnapura,,,,,,,,
28161,12.5,24.3,Ratnapura,,,,,,,,
28162,7.9,25.3,Ratnapura,,,,,,,,
28163,23.6,23.3,Ratnapura,,,,,,,,
28164,3.6,24.6,Ratnapura,,,,,,,,
28165,2.4,24.7,Ratnapura,,,,,,,,
28166,16.8,24.8,Ratnapura,,,,,,,,
28167,16.7,23.8,Ratnapura,,,,,,,,
28168,27.2,24.4,Ratnapura,,,,,,,,
28169,11.1,24.9,Ratnapura,,,,,,,,
28170,5.1,24.4,Ratnapura,,,,,,,,
28171,0.7,25.6,Ratnapura,,,,,,,,
28172,10.6,25.1,Ratnapura,,,,,,,,
28173,12.3,24.1,Ratnapura,,,,,,,,
28174,4.5,24.7,Ratnapura,,,,,,,,
28175,6.3,25.3,Ratnapura,,,,,,,,
28176,0.6,25.5,Ratnapura,,,,,,,,
28177,5.8,25.3,Ratnapura,,,,,,,,
28178,4.6,25.3,Ratnapura,,,,,,,,
28179,5.6,24.6,Ratnapura,,,,,,,,
28180,29.3,24.8,Ratnapura,,,,,,,,
28181,8.8,25,Ratnapura,,,,,,,,
28182,12.3,25.1,Ratnapura,,,,,,,,
28183,2.2,25.5,Ratnapura,,,,,,,,
28184,0,25.8,Ratnapura,,,,,,,,
28185,31.6,25.3,Ratnapura,,,,,,,,
28186,8.4,25,Ratnapura,,,,,,,,
28187,2.5,25.4,Ratnapura,,,,,,,,
28188,5.4,25.2,Ratnapura,,,,,,,,
28189,29.1,24.8,Ratnapura,,,,,,,,
28190,0.9,25.2,Ratnapura,,,,,,,,
28191,0.4,25,Ratnapura,,,,,,,,
28192,13.5,25,Ratnapura,,,,,,,,
28193,27,25.2,Ratnapura,,,,,,,,
28194,5.5,25.2,Ratnapura,,,,,,,,
28195,11.1,24.7,Ratnapura,,,,,,,,
28196,4.2,25.3,Ratnapura,,,,,,,,
28197,10,25.5,Ratnapura,,,,,,,,
28198,25.5,25.4,Ratnapura,,,,,,,,
28199,18,25.1,Ratnapura,,,,,,,,
28200,33.9,24.6,Ratnapura,,,,,,,,
28201,5.7,24.6,Ratnapura,,,,,,,,
28202,7.5,25.3,Ratnapura,,,,,,,,
28203,2.7,25.4,Ratnapura,,,,,,,,
28204,12.4,24.9,Ratnapura,,,,,,,,
28205,24.7,24.5,Ratnapura,,,,,,,,
28206,9,25.5,Ratnapura,,,,,,,,
28207,35,24.7,Ratnapura,,,,,,,,
28208,14.3,25.3,Ratnapura,,,,,,,,
28209,12.8,25.5,Ratnapura,,,,,,,,
28210,9.8,24.9,Ratnapura,,,,,,,,
28211,8.1,24.9,Ratnapura,,,,,,,,
28212,3.5,25.1,Ratnapura,,,,,,,,
28213,6.4,24.8,Ratnapura,,,,,,,,
28214,0.9,25.1,Ratnapura,,,,,,,,
28215,6.3,24.3,Ratnapura,,,,,,,,
28216,0,24.7,Ratnapura,,,,,,,,
28217,4.3,24.7,Ratnapura,,,,,,,,
28218,6.3,25.2,Ratnapura,,,,,,,,
28219,1.6,25,Ratnapura,,,,,,,,
28220,56.7,24.6,Ratnapura,,,,,,,,
28221,1.6,25.5,Ratnapura,,,,,,,,
28222,35.1,25.3,Ratnapura,,,,,,,,
28223,17,25.2,Ratnapura,,,,,,,,
28224,4.5,25.4,Ratnapura,,,,,,,,
28225,2,25.1,Ratnapura,,,,,,,,
28226,1.3,25.5,Ratnapura,,,,,,,,
28227,0.5,25.7,Ratnapura,,,,,,,,
28228,0.9,26,Ratnapura,,,,,,,,
28229,0,25.5,Ratnapura,,,,,,,,
28230,0,25.5,Ratnapura,,,,,,,,
28231,0.3,25.8,Ratnapura,,,,,,,,
28232,0.4,25.5,Ratnapura,,,,,,,,
28233,3.2,25.2,Ratnapura,,,,,,,,
28234,1,25.7,Ratnapura,,,,,,,,
28235,1.5,25.5,Ratnapura,,,,,,,,
28236,0.6,25.5,Ratnapura,,,,,,,,
28237,0.2,26.2,Ratnapura,,,,,,,,
28238,0,26.1,Ratnapura,,,,,,,,
28239,1.1,25.4,Ratnapura,,,,,,,,
28240,0,25.4,Ratnapura,,,,,,,,
28241,0.2,24.8,Ratnapura,,,,,,,,
28242,0,25.6,Ratnapura,,,,,,,,
28243,1.2,25.7,Ratnapura,,,,,,,,
28244,0,24.7,Ratnapura,,,,,,,,
28245,0,24.4,Ratnapura,,,,,,,,
28246,0,25,Ratnapura,,,,,,,,
28247,0,25.6,Ratnapura,,,,,,,,
28248,0.3,25.4,Ratnapura,,,,,,,,
28249,0.3,25.8,Ratnapura,,,,,,,,
28250,0.1,26.6,Ratnapura,,,,,,,,
28251,3.7,26.3,Ratnapura,,,,,,,,
28252,0.6,26.5,Ratnapura,,,,,,,,
28253,2.3,26.5,Ratnapura,,,,,,,,
28254,1.8,26.6,Ratnapura,,,,,,,,
28255,0.4,27.1,Ratnapura,,,,,,,,
28256,0.3,26.5,Ratnapura,,,,,,,,
28257,0,26.3,Ratnapura,,,,,,,,
28258,0,25.5,Ratnapura,,,,,,,,
28259,0,24.6,Ratnapura,,,,,,,,
28260,0,24.9,Ratnapura,,,,,,,,
28261,0,25.5,Ratnapura,,,,,,,,
28262,0,25.7,Ratnapura,,,,,,,,
28263,0.4,26.5,Ratnapura,,,,,,,,
28264,0.1,25.4,Ratnapura,,,,,,,,
28265,0,26,Ratnapura,,,,,,,,
28266,0.1,26.6,Ratnapura,,,,,,,,
28267,1,26.2,Ratnapura,,,,,,,,
28268,0,26.5,Ratnapura,,,,,,,,
28269,0,26.3,Ratnapura,,,,,,,,
28270,0,26.7,Ratnapura,,,,,,,,
28271,0,26.8,Ratnapura,,,,,,,,
28272,0,26.8,Ratnapura,,,,,,,,
28273,0,27.9,Ratnapura,,,,,,,,
28274,2.5,27.4,Ratnapura,,,,,,,,
28275,8.2,26.4,Ratnapura,,,,,,,,
28276,3.9,25.5,Ratnapura,,,,,,,,
28277,4.7,26.2,Ratnapura,,,,,,,,
28278,0.1,26.3,Ratnapura,,,,,,,,
28279,0,26.7,Ratnapura,,,,,,,,
28280,0,25.7,Ratnapura,,,,,,,,
28281,0,25.8,Ratnapura,,,,,,,,
28282,0,27,Ratnapura,,,,,,,,
28283,1.2,27.1,Ratnapura,,,,,,,,
28284,4.7,26.2,Ratnapura,,,,,,,,
28285,0.1,25.9,Ratnapura,,,,,,,,
28286,0,26.1,Ratnapura,,,,,,,,
28287,0,26.6,Ratnapura,,,,,,,,
28288,0,26.7,Ratnapura,,,,,,,,
28289,0.2,27,Ratnapura,,,,,,,,
28290,0.6,27.1,Ratnapura,,,,,,,,
28291,0.9,25.7,Ratnapura,,,,,,,,
28292,0,26.9,Ratnapura,,,,,,,,
28293,1.2,27,Ratnapura,,,,,,,,
28294,0.2,27.3,Ratnapura,,,,,,,,
28295,0,27.4,Ratnapura,,,,,,,,
28296,0.5,26.8,Ratnapura,,,,,,,,
28297,1.9,26.8,Ratnapura,,,,,,,,
28298,0.3,27.3,Ratnapura,,,,,,,,
28299,0,27.5,Ratnapura,,,,,,,,
28300,0,27.9,Ratnapura,,,,,,,,
28301,0.1,27.7,Ratnapura,,,,,,,,
28302,0,27.6,Ratnapura,,,,,,,,
28303,0,27.5,Ratnapura,,,,,,,,
28304,0,27.6,Ratnapura,,,,,,,,
28305,0.3,27.4,Ratnapura,,,,,,,,
28306,0.8,27.1,Ratnapura,,,,,,,,
28307,1.8,27.6,Ratnapura,,,,,,,,
28308,6.3,26.4,Ratnapura,,,,,,,,
28309,0.2,27,Ratnapura,,,,,,,,
28310,19.8,26.2,Ratnapura,,,,,,,,
28311,0.6,26,Ratnapura,,,,,,,,
28312,0,26.2,Ratnapura,,,,,,,,
28313,0,26.5,Ratnapura,,,,,,,,
28314,0,26.6,Ratnapura,,,,,,,,
28315,0.6,26.6,Ratnapura,,,,,,,,
28316,0.4,26.1,Ratnapura,,,,,,,,
28317,0,26.3,Ratnapura,,,,,,,,
28318,0,26.8,Ratnapura,,,,,,,,
28319,0.6,27.3,Ratnapura,,,,,,,,
28320,5.8,26.4,Ratnapura,,,,,,,,
28321,2,27,Ratnapura,,,,,,,,
28322,2.3,27,Ratnapura,,,,,,,,
28323,0.1,27.2,Ratnapura,,,,,,,,
28324,0,26.8,Ratnapura,,,,,,,,
28325,0,27.4,Ratnapura,,,,,,,,
28326,16.7,26.7,Ratnapura,,,,,,,,
28327,1.5,27.1,Ratnapura,,,,,,,,
28328,0.2,27.4,Ratnapura,,,,,,,,
28329,3.5,26.8,Ratnapura,,,,,,,,
28330,4.2,26.4,Ratnapura,,,,,,,,
28331,12.3,26.4,Ratnapura,,,,,,,,
28332,0.1,26.7,Ratnapura,,,,,,,,
28333,12.1,26.4,Ratnapura,,,,,,,,
28334,9.5,26.4,Ratnapura,,,,,,,,
28335,4.1,26.2,Ratnapura,,,,,,,,
28336,15.9,25.9,Ratnapura,,,,,,,,
28337,6.9,26,Ratnapura,,,,,,,,
28338,15.9,26,Ratnapura,,,,,,,,
28339,6.7,26.4,Ratnapura,,,,,,,,
28340,5.6,26.6,Ratnapura,,,,,,,,
28341,6.3,26.3,Ratnapura,,,,,,,,
28342,9.4,26.5,Ratnapura,,,,,,,,
28343,10.6,26.3,Ratnapura,,,,,,,,
28344,14.2,25.5,Ratnapura,,,,,,,,
28345,15.7,25.8,Ratnapura,,,,,,,,
28346,3.6,25.4,Ratnapura,,,,,,,,
28347,12.7,26.4,Ratnapura,,,,,,,,
28348,3,26.1,Ratnapura,,,,,,,,
28349,1.9,26.7,Ratnapura,,,,,,,,
28350,9.1,26.2,Ratnapura,,,,,,,,
28351,1.9,26.2,Ratnapura,,,,,,,,
28352,2.8,26.4,Ratnapura,,,,,,,,
28353,2.3,26.4,Ratnapura,,,,,,,,
28354,0.9,27.1,Ratnapura,,,,,,,,
28355,3.1,26.9,Ratnapura,,,,,,,,
28356,6.7,26.5,Ratnapura,,,,,,,,
28357,4.7,26.2,Ratnapura,,,,,,,,
28358,11.9,25.3,Ratnapura,,,,,,,,
28359,13.5,25.9,Ratnapura,,,,,,,,
28360,4.6,26,Ratnapura,,,,,,,,
28361,6,26.5,Ratnapura,,,,,,,,
28362,30.4,26.5,Ratnapura,,,,,,,,
28363,10.1,25.2,Ratnapura,,,,,,,,
28364,24.7,26,Ratnapura,,,,,,,,
28365,7.6,25.8,Ratnapura,,,,,,,,
28366,3.7,26.8,Ratnapura,,,,,,,,
28367,11.7,25.4,Ratnapura,,,,,,,,
28368,6.1,26.4,Ratnapura,,,,,,,,
28369,7.2,26.2,Ratnapura,,,,,,,,
28370,16,25.6,Ratnapura,,,,,,,,
28371,17.9,25.6,Ratnapura,,,,,,,,
28372,4.9,26,Ratnapura,,,,,,,,
28373,29.5,24.9,Ratnapura,,,,,,,,
28374,17.1,24.7,Ratnapura,,,,,,,,
28375,3.7,26.2,Ratnapura,,,,,,,,
28376,5.4,25.9,Ratnapura,,,,,,,,
28377,2.1,26.1,Ratnapura,,,,,,,,
28378,6.7,26.1,Ratnapura,,,,,,,,
28379,11.4,25,Ratnapura,,,,,,,,
28380,14.6,25,Ratnapura,,,,,,,,
28381,14.8,25.3,Ratnapura,,,,,,,,
28382,5.7,26.1,Ratnapura,,,,,,,,
28383,4.7,26.2,Ratnapura,,,,,,,,
28384,2.2,25.7,Ratnapura,,,,,,,,
28385,0,25.8,Ratnapura,,,,,,,,
28386,0,25.7,Ratnapura,,,,,,,,
28387,0.2,25.6,Ratnapura,,,,,,,,
28388,5.4,25.7,Ratnapura,,,,,,,,
28389,19.2,24.6,Ratnapura,,,,,,,,
28390,22,24.5,Ratnapura,,,,,,,,
28391,3.2,25.7,Ratnapura,,,,,,,,
28392,2.9,25.8,Ratnapura,,,,,,,,
28393,8.9,25.4,Ratnapura,,,,,,,,
28394,8.5,24.9,Ratnapura,,,,,,,,
28395,11.1,25.1,Ratnapura,,,,,,,,
28396,5.6,25.7,Ratnapura,,,,,,,,
28397,3.3,25.8,Ratnapura,,,,,,,,
28398,4.5,26.2,Ratnapura,,,,,,,,
28399,9.6,25.8,Ratnapura,,,,,,,,
28400,9.8,25.4,Ratnapura,,,,,,,,
28401,6,25.8,Ratnapura,,,,,,,,
28402,3.9,25.6,Ratnapura,,,,,,,,
28403,2.9,25.7,Ratnapura,,,,,,,,
28404,5.3,25.2,Ratnapura,,,,,,,,
