,rain_sum,temperature_2m_mean,city,,,,,,,,,,
56912,19.4,26.4,Galle,,,,,,,,,,
56913,8.4,26.8,Galle,,,,,,,,,,
56914,2.5,26.6,Galle,,,,,,,,,,
56915,10.7,27.1,Galle,,,,,,,,,,
56916,15.9,26,Galle,,,,,,,,,,
56917,6.5,26.4,Galle,,,,,,,,,,
56918,10,26.5,Galle,,,,,,,,,,
56919,11.8,25.8,Galle,,,,,,,,,,
56920,5.6,26.6,Galle,,,,,,,,,,
56921,2.4,27.6,Galle,,,,,,,,,,
56922,0.1,27.8,Galle,,,,,,,,,,
56923,6,27,Galle,,,,,,,,,,
56924,5.6,26.6,Galle,,,,,,,,,,
56925,3.4,26.6,Galle,,,,,,,,,,
56926,5.5,27.4,Galle,,,,,,,,,,
56927,4.1,26.9,Galle,,,,,,,,,,
56928,1,27.5,Galle,,,,,,,,,,
56929,2.1,27.2,Galle,,,,,,,,,,
56930,11.6,26.8,Galle,,,,,,,,,,
56931,1.1,26.9,Galle,,,,,,,,,,
56932,1.4,27.1,Galle,,,,,,,,,,
56933,4.9,27.3,Galle,,,,,,,,,,
56934,11.1,26.6,Galle,,,,,,,,,,
56935,13.3,26.8,Galle,,,,,,,,,,
56936,11.3,26.4,Galle,,,,,,,,,,
56937,8.3,26.5,Galle,,,,,,,,,,
56938,4,26.6,Galle,,,,,,,,,,
56939,14.5,26.7,Galle,,,,,,,,,,
56940,10.9,26.7,Galle,,,,,,,,,,
56941,31.3,25.9,Galle,,,,,,,,,,
56942,28.9,26.1,Galle,,,,,,,,,,
56943,22.3,25.7,Galle,,,,,,,,,,
56944,37.2,26.1,Galle,,,,,,,,,,
56945,8.5,26.7,Galle,,,,,,,,,,
56946,0.1,27.2,Galle,,,,,,,,,,
56947,1.1,27.5,Galle,,,,,,,,,,
56948,0.4,27.4,Galle,,,,,,,,,,
56949,3.9,27.2,Galle,,,,,,,,,,
56950,2.6,27.1,Galle,,,,,,,,,,
56951,0.5,27.6,Galle,,,,,,,,,,
56952,0,27.7,Galle,,,,,,,,,,
56953,0,27.8,Galle,,,,,,,,,,
56954,2.1,27.6,Galle,,,,,,,,,,
56955,3.2,27,Galle,,,,,,,,,,
56956,3.4,26,Galle,,,,,,,,,,
56957,1.6,26.8,Galle,,,,,,,,,,
56958,6.7,26.4,Galle,,,,,,,,,,
56959,41.4,26.3,Galle,,,,,,,,,,
56960,6.3,26.5,Galle,,,,,,,,,,
56961,16.8,25.3,Galle,,,,,,,,,,
56962,6.8,25.8,Galle,,,,,,,,,,
56963,3,26.2,Galle,,,,,,,,,,
56964,60.7,25.9,Galle,,,,,,,,,,
56965,50.7,25.5,Galle,,,,,,,,,,
56966,51,25.1,Galle,,,,,,,,,,
56967,34.6,25.1,Galle,,,,,,,,,,
56968,2.8,25.8,Galle,,,,,,,,,,
56969,0.5,27.3,Galle,,,,,,,,,,
56970,7.5,26.3,Galle,,,,,,,,,,
56971,0,27.5,Galle,,,,,,,,,,
56972,1.6,27.1,Galle,,,,,,,,,,
56973,1.1,27.1,Galle,,,,,,,,,,
56974,0.4,26.8,Galle,,,,,,,,,,
56975,0,26.5,Galle,,,,,,,,,,
56976,2.6,26.4,Galle,,,,,,,,,,
56977,1.6,27.1,Galle,,,,,,,,,,
56978,1.6,26.5,Galle,,,,,,,,,,
56979,22.5,26.5,Galle,,,,,,,,,,
56980,13.1,26.2,Galle,,,,,,,,,,
56981,2.6,26.8,Galle,,,,,,,,,,
56982,1.3,26.8,Galle,,,,,,,,,,
56983,0,27.5,Galle,,,,,,,,,,
56984,0.1,26.6,Galle,,,,,,,,,,
56985,0.6,27.3,Galle,,,,,,,,,,
56986,6.5,25.5,Galle,,,,,,,,,,
56987,7.2,26,Galle,,,,,,,,,,
56988,0.7,26.6,Galle,,,,,,,,,,
56989,0.1,27.2,Galle,,,,,,,,,,
56990,0.8,26.7,Galle,,,,,,,,,,
56991,0.4,27.1,Galle,,,,,,,,,,
56992,6.1,27.1,Galle,,,,,,,,,,
56993,14.9,26.5,Galle,,,,,,,,,,
56994,0,26.8,Galle,,,,,,,,,,
56995,1.3,26.6,Galle,,,,,,,,,,
56996,0.8,26,Galle,,,,,,,,,,
56997,1.8,26.7,Galle,,,,,,,,,,
56998,0.9,26.7,Galle,,,,,,,,,,
56999,1.1,26.3,Galle,,,,,,,,,,
57000,3.6,25.8,Galle,,,,,,,,,,
57001,0.1,26.1,Galle,,,,,,,,,,
57002,0.1,25.7,Galle,,,,,,,,,,
57003,0,25.3,Galle,,,,,,,,,,
57004,0,26.1,Galle,,,,,,,,,,
57005,0,25.5,Galle,,,,,,,,,,
57006,0,26.4,Galle,,,,,,,,,,
57007,1,26.4,Galle,,,,,,,,,,
57008,2.2,26.4,Galle,,,,,,,,,,
57009,1.1,26.8,Galle,,,,,,,,,,
57010,7.9,26.6,Galle,,,,,,,,,,
57011,0.2,27.1,Galle,,,,,,,,,,
57012,0,26.5,Galle,,,,,,,,,,
57013,0.9,26.1,Galle,,,,,,,,,,
57014,0.7,25.8,Galle,,,,,,,,,,
57015,0,25.9,Galle,,,,,,,,,,
57016,0,25.9,Galle,,,,,,,,,,
57017,0.3,25.8,Galle,,,,,,,,,,
57018,0.7,25.9,Galle,,,,,,,,,,
57019,0.3,26.4,Galle,,,,,,,,,,
57020,0,26,Galle,,,,,,,,,,
57021,1,26.1,Galle,,,,,,,,,,
57022,1.4,26,Galle,,,,,,,,,,
57023,0.4,26.5,Galle,,,,,,,,,,
57024,1.4,26.4,Galle,,,,,,,,,,
57025,0,27.3,Galle,,,,,,,,,,
57026,0.2,27.6,Galle,,,,,,,,,,
57027,5,26.6,Galle,,,,,,,,,,
57028,1.6,26.5,Galle,,,,,,,,,,
57029,8.1,26.7,Galle,,,,,,,,,,
57030,0.6,27.1,Galle,,,,,,,,,,
57031,1.4,26.9,Galle,,,,,,,,,,
57032,18.6,26.7,Galle,,,,,,,,,,
57033,1.7,27.3,Galle,,,,,,,,,,
57034,1.3,27,Galle,,,,,,,,,,
57035,3.7,26.9,Galle,,,,,,,,,,
57036,14,26.2,Galle,,,,,,,,,,
57037,3.6,26.8,Galle,,,,,,,,,,
57038,0.6,27.1,Galle,,,,,,,,,,
57039,1.1,27.3,Galle,,,,,,,,,,
57040,1.7,27.1,Galle,,,,,,,,,,
57041,0.5,27.1,Galle,,,,,,,,,,
57042,0.2,27.4,Galle,,,,,,,,,,
57043,0.9,27.9,Galle,,,,,,,,,,
57044,0.3,27.7,Galle,,,,,,,,,,
57045,2.1,26.6,Galle,,,,,,,,,,
57046,0,26.5,Galle,,,,,,,,,,
57047,0,26.6,Galle,,,,,,,,,,
57048,0,26.4,Galle,,,,,,,,,,
57049,0,26.8,Galle,,,,,,,,,,
57050,0.3,26.7,Galle,,,,,,,,,,
57051,1,27.3,Galle,,,,,,,,,,
57052,0.7,28.2,Galle,,,,,,,,,,
57053,6.9,27,Galle,,,,,,,,,,
57054,31.1,26.1,Galle,,,,,,,,,,
57055,6,26.6,Galle,,,,,,,,,,
57056,0.6,27.3,Galle,,,,,,,,,,
57057,1.2,28,Galle,,,,,,,,,,
57058,5.6,27.2,Galle,,,,,,,,,,
57059,14.2,27,Galle,,,,,,,,,,
57060,10.2,26.7,Galle,,,,,,,,,,
57061,5,27.2,Galle,,,,,,,,,,
57062,1,27.1,Galle,,,,,,,,,,
57063,0.3,27.3,Galle,,,,,,,,,,
57064,0.5,27.8,Galle,,,,,,,,,,
57065,7.6,26.1,Galle,,,,,,,,,,
57066,23.4,26.3,Galle,,,,,,,,,,
57067,36.1,26.1,Galle,,,,,,,,,,
57068,21.5,25.6,Galle,,,,,,,,,,
57069,6.5,26.6,Galle,,,,,,,,,,
57070,0.9,27.7,Galle,,,,,,,,,,
57071,1,27.6,Galle,,,,,,,,,,
57072,2.2,28,Galle,,,,,,,,,,
57073,0.4,28,Galle,,,,,,,,,,
57074,2.2,28,Galle,,,,,,,,,,
57075,1.7,27.5,Galle,,,,,,,,,,
57076,0,28.3,Galle,,,,,,,,,,
57077,1,28.1,Galle,,,,,,,,,,
57078,0,28.7,Galle,,,,,,,,,,
57079,1.4,28.3,Galle,,,,,,,,,,
57080,0.1,28,Galle,,,,,,,,,,
57081,1.1,27.7,Galle,,,,,,,,,,
57082,15.6,27.2,Galle,,,,,,,,,,
57083,1,27.5,Galle,,,,,,,,,,
57084,1.1,27.5,Galle,,,,,,,,,,
57085,0.4,28.1,Galle,,,,,,,,,,
57086,0.9,28.4,Galle,,,,,,,,,,
57087,1.1,28.4,Galle,,,,,,,,,,
57088,2.9,27.1,Galle,,,,,,,,,,
57089,1.2,27.2,Galle,,,,,,,,,,
57090,6.4,27,Galle,,,,,,,,,,
57091,1.9,27.8,Galle,,,,,,,,,,
57092,4.6,27.3,Galle,,,,,,,,,,
57093,20.7,26.5,Galle,,,,,,,,,,
57094,12.4,25.9,Galle,,,,,,,,,,
57095,2.2,27.7,Galle,,,,,,,,,,
57096,10.7,26.5,Galle,,,,,,,,,,
57097,6.8,27.2,Galle,,,,,,,,,,
57098,11.1,26.8,Galle,,,,,,,,,,
57099,26,26.9,Galle,,,,,,,,,,
57100,17.8,26.2,Galle,,,,,,,,,,
57101,8.1,27.2,Galle,,,,,,,,,,
57102,7.3,27.6,Galle,,,,,,,,,,
57103,6.3,27.5,Galle,,,,,,,,,,
57104,1.1,28.6,Galle,,,,,,,,,,
57105,27.3,26.5,Galle,,,,,,,,,,
57106,3.1,27.9,Galle,,,,,,,,,,
57107,0.9,27.7,Galle,,,,,,,,,,
57108,3.1,28.1,Galle,,,,,,,,,,
57109,1.5,27.9,Galle,,,,,,,,,,
57110,3.4,28,Galle,,,,,,,,,,
57111,2.8,27.9,Galle,,,,,,,,,,
57112,4.4,27.6,Galle,,,,,,,,,,
57113,7.1,27.2,Galle,,,,,,,,,,
57114,9.3,27.7,Galle,,,,,,,,,,
57115,9.1,27,Galle,,,,,,,,,,
57116,14.4,26.9,Galle,,,,,,,,,,
57117,3.8,28,Galle,,,,,,,,,,
57118,3.9,28.6,Galle,,,,,,,,,,
57119,5.4,27.7,Galle,,,,,,,,,,
57120,1.1,27.4,Galle,,,,,,,,,,
57121,12.7,27,Galle,,,,,,,,,,
57122,16.3,27,Galle,,,,,,,,,,
57123,2.2,28.2,Galle,,,,,,,,,,
57124,9.4,27.6,Galle,,,,,,,,,,
57125,16.1,27.2,Galle,,,,,,,,,,
57126,15.5,27.3,Galle,,,,,,,,,,
57127,15.8,27.3,Galle,,,,,,,,,,
57128,9.6,27.7,Galle,,,,,,,,,,
57129,6.9,27.2,Galle,,,,,,,,,,
57130,9.4,27.7,Galle,,,,,,,,,,
57131,19.4,27.3,Galle,,,,,,,,,,
57132,9.1,27.7,Galle,,,,,,,,,,
57133,23.2,26.7,Galle,,,,,,,,,,
57134,11.9,26.7,Galle,,,,,,,,,,
57135,17.1,26.8,Galle,,,,,,,,,,
57136,4.1,27.6,Galle,,,,,,,,,,
57137,21.2,26.2,Galle,,,,,,,,,,
57138,11,26,Galle,,,,,,,,,,
57139,8.5,27.3,Galle,,,,,,,,,,
57140,11.1,25.9,Galle,,,,,,,,,,
57141,18.7,26.3,Galle,,,,,,,,,,
57142,9.6,26.4,Galle,,,,,,,,,,
57143,9.9,26.8,Galle,,,,,,,,,,
57144,19.4,26.9,Galle,,,,,,,,,,
57145,5,28.1,Galle,,,,,,,,,,
57146,2.4,28.6,Galle,,,,,,,,,,
57147,1.9,28.9,Galle,,,,,,,,,,
57148,4.8,28.1,Galle,,,,,,,,,,
57149,9.1,27.4,Galle,,,,,,,,,,
57150,12.6,27.5,Galle,,,,,,,,,,
57151,5.8,27.5,Galle,,,,,,,,,,
57152,6,27.4,Galle,,,,,,,,,,
57153,10.7,27.7,Galle,,,,,,,,,,
57154,23.3,27.1,Galle,,,,,,,,,,
57155,49.2,26.7,Galle,,,,,,,,,,
57156,9.6,27.7,Galle,,,,,,,,,,
57157,10.4,27.9,Galle,,,,,,,,,,
57158,5.5,27.7,Galle,,,,,,,,,,
57159,2,28.2,Galle,,,,,,,,,,
57160,2.8,28,Galle,,,,,,,,,,
57161,6.2,27.1,Galle,,,,,,,,,,
57162,1.2,27.5,Galle,,,,,,,,,,
57163,4.1,27.7,Galle,,,,,,,,,,
57164,4.3,26.6,Galle,,,,,,,,,,
57165,7.2,27.6,Galle,,,,,,,,,,
57166,5.7,27.2,Galle,,,,,,,,,,
57167,5.2,27.2,Galle,,,,,,,,,,
57168,2.3,27.7,Galle,,,,,,,,,,
57169,7.2,26.7,Galle,,,,,,,,,,
57170,5.2,27.2,Galle,,,,,,,,,,
57171,5.6,26.8,Galle,,,,,,,,,,
57172,1.3,27.3,Galle,,,,,,,,,,
57173,2.4,27.3,Galle,,,,,,,,,,
57174,9.2,26.8,Galle,,,,,,,,,,
57175,11.3,26.9,Galle,,,,,,,,,,
57176,3.8,26.8,Galle,,,,,,,,,,
57177,2,26.9,Galle,,,,,,,,,,
57178,6.3,26.8,Galle,,,,,,,,,,
57179,1.3,27.4,Galle,,,,,,,,,,
57180,5.8,26.9,Galle,,,,,,,,,,
57181,1.5,27.4,Galle,,,,,,,,,,
57182,0.6,27.7,Galle,,,,,,,,,,
57183,1.7,27.6,Galle,,,,,,,,,,
57184,6,27.2,Galle,,,,,,,,,,
57185,3.5,27.4,Galle,,,,,,,,,,
57186,8.9,27.1,Galle,,,,,,,,,,
57187,7.3,26.6,Galle,,,,,,,,,,
57188,11.9,26.5,Galle,,,,,,,,,,
57189,12.4,25.9,Galle,,,,,,,,,,
57190,4.5,26.8,Galle,,,,,,,,,,
57191,5.2,27.1,Galle,,,,,,,,,,
57192,2.7,27.4,Galle,,,,,,,,,,
57193,5.6,26.4,Galle,,,,,,,,,,
57194,6.5,26.3,Galle,,,,,,,,,,
57195,3.6,26.9,Galle,,,,,,,,,,
57196,0,27.3,Galle,,,,,,,,,,
57197,2.5,26.9,Galle,,,,,,,,,,
57198,0.3,27.3,Galle,,,,,,,,,,
57199,0.1,27.5,Galle,,,,,,,,,,
57200,0,27.5,Galle,,,,,,,,,,
57201,0.2,27.6,Galle,,,,,,,,,,
57202,1.2,27.2,Galle,,,,,,,,,,
57203,1.4,27.1,Galle,,,,,,,,,,
57204,0.2,27.3,Galle,,,,,,,,,,
57205,0,27.2,Galle,,,,,,,,,,
57206,0,27.2,Galle,,,,,,,,,,
57207,2.4,27.2,Galle,,,,,,,,,,
57208,6.8,26.5,Galle,,,,,,,,,,
57209,8.5,26.3,Galle,,,,,,,,,,
57210,5.6,26.4,Galle,,,,,,,,,,
57211,3.2,26.9,Galle,,,,,,,,,,
57212,1.2,27.2,Galle,,,,,,,,,,
57213,2.9,27.6,Galle,,,,,,,,,,
57214,2.9,27.6,Galle,,,,,,,,,,
57215,6.4,27.4,Galle,,,,,,,,,,
57216,3.9,26.9,Galle,,,,,,,,,,
57217,3.8,25.7,Galle,,,,,,,,,,
57218,1.4,26.6,Galle,,,,,,,,,,
57219,2.6,27,Galle,,,,,,,,,,
57220,5.7,27,Galle,,,,,,,,,,
57221,4.1,26.7,Galle,,,,,,,,,,
57222,3.7,26.7,Galle,,,,,,,,,,
57223,8.1,26.3,Galle,,,,,,,,,,
57224,8.6,25.8,Galle,,,,,,,,,,
57225,3.2,26.1,Galle,,,,,,,,,,
57226,3.3,26.6,Galle,,,,,,,,,,
57227,2.9,26.4,Galle,,,,,,,,,,
57228,3.5,26.6,Galle,,,,,,,,,,
57229,1.3,26.7,Galle,,,,,,,,,,
57230,0.5,26.7,Galle,,,,,,,,,,
57231,0.1,26.8,Galle,,,,,,,,,,
57232,0,27,Galle,,,,,,,,,,
57233,0,26.4,Galle,,,,,,,,,,
57234,1.4,26.6,Galle,,,,,,,,,,
57235,0.1,26.8,Galle,,,,,,,,,,
57236,1.4,27.1,Galle,,,,,,,,,,
57237,0,27.2,Galle,,,,,,,,,,
57238,1,27,Galle,,,,,,,,,,
57239,0.8,27.1,Galle,,,,,,,,,,
57240,1.5,27.1,Galle,,,,,,,,,,
57241,0.2,26.7,Galle,,,,,,,,,,
57242,0.3,27.1,Galle,,,,,,,,,,
57243,1.1,26.9,Galle,,,,,,,,,,
57244,0.3,26.9,Galle,,,,,,,,,,
57245,0,27,Galle,,,,,,,,,,
57246,1,27.8,Galle,,,,,,,,,,
57247,1,27.1,Galle,,,,,,,,,,
57248,0,27.5,Galle,,,,,,,,,,
57249,0.4,27.6,Galle,,,,,,,,,,
57250,0,27.3,Galle,,,,,,,,,,
57251,0,27.5,Galle,,,,,,,,,,
57252,0,27.6,Galle,,,,,,,,,,
57253,0,27.6,Galle,,,,,,,,,,
57254,0.7,27.3,Galle,,,,,,,,,,
57255,0.2,27.5,Galle,,,,,,,,,,
57256,0.4,27.9,Galle,,,,,,,,,,
57257,7,27,Galle,,,,,,,,,,
57258,5.1,27.4,Galle,,,,,,,,,,
57259,5.1,26.8,Galle,,,,,,,,,,
57260,7.2,26.6,Galle,,,,,,,,,,
57261,10.9,25.5,Galle,,,,,,,,,,
57262,9.9,26.6,Galle,,,,,,,,,,
57263,6.7,26.9,Galle,,,,,,,,,,
57264,12.5,25.7,Galle,,,,,,,,,,
57265,13.6,26,Galle,,,,,,,,,,
57266,7,26.4,Galle,,,,,,,,,,
57267,6.1,26.2,Galle,,,,,,,,,,
57268,10,26.4,Galle,,,,,,,,,,
57269,7.2,26.4,Galle,,,,,,,,,,
57270,13.5,26.8,Galle,,,,,,,,,,
57271,11,26.5,Galle,,,,,,,,,,
57272,5.6,26.5,Galle,,,,,,,,,,
57273,7.9,26.2,Galle,,,,,,,,,,
57274,7.7,27.2,Galle,,,,,,,,,,
57275,7.4,26.8,Galle,,,,,,,,,,
57276,20.8,25.9,Galle,,,,,,,,,,
57277,14.8,26.3,Galle,,,,,,,,,,
57278,8.8,26.2,Galle,,,,,,,,,,
57279,2.6,26.3,Galle,,,,,,,,,,
57280,9,26.7,Galle,,,,,,,,,,
57281,19.6,25.5,Galle,,,,,,,,,,
57282,12.7,25.7,Galle,,,,,,,,,,
57283,9.3,26,Galle,,,,,,,,,,
57284,1,27.3,Galle,,,,,,,,,,
57285,1.5,27.1,Galle,,,,,,,,,,
57286,3.8,26.1,Galle,,,,,,,,,,
57287,0.2,26.3,Galle,,,,,,,,,,
57288,0.9,27.3,Galle,,,,,,,,,,
57289,5.1,26.7,Galle,,,,,,,,,,
57290,5.5,25.9,Galle,,,,,,,,,,
57291,10.8,26.5,Galle,,,,,,,,,,
57292,6.9,26.2,Galle,,,,,,,,,,
57293,8.3,26.5,Galle,,,,,,,,,,
57294,13.2,26,Galle,,,,,,,,,,
57295,9.8,26,Galle,,,,,,,,,,
57296,11.4,26.3,Galle,,,,,,,,,,
57297,6.1,27,Galle,,,,,,,,,,
57298,15.3,26.4,Galle,,,,,,,,,,
57299,0.9,27.6,Galle,,,,,,,,,,
57300,0.8,28.1,Galle,,,,,,,,,,
57301,1.7,27.5,Galle,,,,,,,,,,
57302,4.5,26,Galle,,,,,,,,,,
57303,12.9,26.8,Galle,,,,,,,,,,
57304,6.1,26.5,Galle,,,,,,,,,,
57305,1.3,27.1,Galle,,,,,,,,,,
57306,22.4,25.8,Galle,,,,,,,,,,
57307,1.5,25.8,Galle,,,,,,,,,,
57308,2.5,26.8,Galle,,,,,,,,,,
57309,30.3,26.2,Galle,,,,,,,,,,
57310,21.9,25.7,Galle,,,,,,,,,,
57311,17.4,26.2,Galle,,,,,,,,,,
57312,0.9,27,Galle,,,,,,,,,,
57313,0,27.2,Galle,,,,,,,,,,
57314,0,27.4,Galle,,,,,,,,,,
57315,0.1,27.6,Galle,,,,,,,,,,
57316,0.4,27.6,Galle,,,,,,,,,,
57317,1.3,27.1,Galle,,,,,,,,,,
57318,0.3,27,Galle,,,,,,,,,,
57319,17,26.6,Galle,,,,,,,,,,
57320,22.1,26.3,Galle,,,,,,,,,,
57321,2.8,26.4,Galle,,,,,,,,,,
57322,3.2,27.2,Galle,,,,,,,,,,
57323,4.6,27.3,Galle,,,,,,,,,,
57324,4.1,26.9,Galle,,,,,,,,,,
57325,11,26.2,Galle,,,,,,,,,,
57326,3.5,26.7,Galle,,,,,,,,,,
57327,2.8,26.7,Galle,,,,,,,,,,
57328,2.7,27.3,Galle,,,,,,,,,,
57329,2.5,26.9,Galle,,,,,,,,,,
57330,1.2,27.2,Galle,,,,,,,,,,
57331,14.1,26.9,Galle,,,,,,,,,,
57332,0,27.2,Galle,,,,,,,,,,
57333,0,27.3,Galle,,,,,,,,,,
57334,17.1,26.5,Galle,,,,,,,,,,
57335,3.4,27.5,Galle,,,,,,,,,,
57336,8.2,26.5,Galle,,,,,,,,,,
57337,9,26.4,Galle,,,,,,,,,,
57338,0.5,27.1,Galle,,,,,,,,,,
57339,9.8,26.9,Galle,,,,,,,,,,
57340,19.3,25.9,Galle,,,,,,,,,,
57341,1.6,26.8,Galle,,,,,,,,,,
57342,0.1,26.6,Galle,,,,,,,,,,
57343,0,26.8,Galle,,,,,,,,,,
57344,0,26.3,Galle,,,,,,,,,,
57345,0.1,26.8,Galle,,,,,,,,,,
57346,0,27,Galle,,,,,,,,,,
57347,0,27.3,Galle,,,,,,,,,,
57348,0,26.9,Galle,,,,,,,,,,
57349,0,26.8,Galle,,,,,,,,,,
57350,0.2,26.9,Galle,,,,,,,,,,
57351,1.4,27,Galle,,,,,,,,,,
57352,3.6,26.3,Galle,,,,,,,,,,
57353,2.4,26.6,Galle,,,,,,,,,,
57354,4.1,26.8,Galle,,,,,,,,,,
57355,3.6,26.5,Galle,,,,,,,,,,
57356,3.4,26.8,Galle,,,,,,,,,,
57357,2.3,26.8,Galle,,,,,,,,,,
57358,9,26.6,Galle,,,,,,,,,,
57359,0,27.3,Galle,,,,,,,,,,
57360,0.1,27,Galle,,,,,,,,,,
57361,0,27,Galle,,,,,,,,,,
57362,0.1,26.9,Galle,,,,,,,,,,
57363,0.4,26.7,Galle,,,,,,,,,,
57364,0.3,26.6,Galle,,,,,,,,,,
57365,0.1,26.7,Galle,,,,,,,,,,
57366,0.9,26.7,Galle,,,,,,,,,,
57367,1.2,26.6,Galle,,,,,,,,,,
57368,0.2,26.5,Galle,,,,,,,,,,
57369,0,26.8,Galle,,,,,,,,,,
57370,1,26.9,Galle,,,,,,,,,,
57371,0.1,27.6,Galle,,,,,,,,,,
57372,0.6,27.5,Galle,,,,,,,,,,
57373,15.4,26.5,Galle,,,,,,,,,,
57374,16.8,26,Galle,,,,,,,,,,
57375,18.1,26.5,Galle,,,,,,,,,,
57376,1.7,26.4,Galle,,,,,,,,,,
57377,6.8,26.8,Galle,,,,,,,,,,
57378,7.8,26.3,Galle,,,,,,,,,,
57379,0.6,26.5,Galle,,,,,,,,,,
57380,0.7,25.9,Galle,,,,,,,,,,
57381,0,25.5,Galle,,,,,,,,,,
57382,0,25.7,Galle,,,,,,,,,,
57383,0.1,25.9,Galle,,,,,,,,,,
57384,0,26.2,Galle,,,,,,,,,,
57385,0,26.3,Galle,,,,,,,,,,
57386,0.3,26.8,Galle,,,,,,,,,,
57387,0.6,27.1,Galle,,,,,,,,,,
57388,2.1,27.4,Galle,,,,,,,,,,
57389,2.5,27.2,Galle,,,,,,,,,,
57390,2.4,26.1,Galle,,,,,,,,,,
57391,0,26.7,Galle,,,,,,,,,,
57392,1.5,26.6,Galle,,,,,,,,,,
57393,0,27.5,Galle,,,,,,,,,,
57394,0.1,27.3,Galle,,,,,,,,,,
57395,1.6,27.2,Galle,,,,,,,,,,
57396,4.2,27.4,Galle,,,,,,,,,,
57397,4.7,26.9,Galle,,,,,,,,,,
57398,5,26.8,Galle,,,,,,,,,,
57399,7.5,26.6,Galle,,,,,,,,,,
57400,6.6,27.6,Galle,,,,,,,,,,
57401,4,26.9,Galle,,,,,,,,,,
57402,3.7,26.3,Galle,,,,,,,,,,
57403,4.4,26.9,Galle,,,,,,,,,,
57404,0,28,Galle,,,,,,,,,,
57405,0,28.3,Galle,,,,,,,,,,
57406,0,28.9,Galle,,,,,,,,,,
57407,0.9,27.9,Galle,,,,,,,,,,
57408,4.6,27.6,Galle,,,,,,,,,,
57409,11.2,26.7,Galle,,,,,,,,,,
57410,6.7,27.4,Galle,,,,,,,,,,
57411,4.4,27.8,Galle,,,,,,,,,,
57412,0.2,28.4,Galle,,,,,,,,,,
57413,0,27.6,Galle,,,,,,,,,,
57414,0,28.2,Galle,,,,,,,,,,
57415,0,28,Galle,,,,,,,,,,
57416,0,27.4,Galle,,,,,,,,,,
57417,0.2,28,Galle,,,,,,,,,,
57418,2.1,28.1,Galle,,,,,,,,,,
57419,22.7,27.3,Galle,,,,,,,,,,
57420,8.5,26.7,Galle,,,,,,,,,,
57421,0,27.1,Galle,,,,,,,,,,
57422,1.2,27.6,Galle,,,,,,,,,,
57423,0.6,28.1,Galle,,,,,,,,,,
57424,11.6,27.5,Galle,,,,,,,,,,
57425,17.6,26.6,Galle,,,,,,,,,,
57426,2.2,27.6,Galle,,,,,,,,,,
57427,1.3,27.7,Galle,,,,,,,,,,
57428,0.1,27.8,Galle,,,,,,,,,,
57429,2.2,27.7,Galle,,,,,,,,,,
57430,8.7,27.2,Galle,,,,,,,,,,
57431,0.3,27.6,Galle,,,,,,,,,,
57432,0.5,27.8,Galle,,,,,,,,,,
57433,0.5,27.4,Galle,,,,,,,,,,
57434,2,27.4,Galle,,,,,,,,,,
57435,0.2,28.3,Galle,,,,,,,,,,
57436,0,28.1,Galle,,,,,,,,,,
57437,6.6,27.3,Galle,,,,,,,,,,
57438,3.2,27.3,Galle,,,,,,,,,,
57439,17.3,27.2,Galle,,,,,,,,,,
57440,0,28.2,Galle,,,,,,,,,,
57441,0,28.4,Galle,,,,,,,,,,
57442,3.3,27.4,Galle,,,,,,,,,,
57443,2.5,27.9,Galle,,,,,,,,,,
57444,5.6,27.4,Galle,,,,,,,,,,
57445,0.2,28.1,Galle,,,,,,,,,,
57446,0,28.1,Galle,,,,,,,,,,
57447,0,28,Galle,,,,,,,,,,
57448,0,28,Galle,,,,,,,,,,
57449,0.6,27.8,Galle,,,,,,,,,,
57450,0.4,27.6,Galle,,,,,,,,,,
57451,3,27.5,Galle,,,,,,,,,,
57452,0,27.9,Galle,,,,,,,,,,
57453,0,28,Galle,,,,,,,,,,
57454,0,27.9,Galle,,,,,,,,,,
57455,0.1,28,Galle,,,,,,,,,,
57456,0,28,Galle,,,,,,,,,,
57457,0,28.4,Galle,,,,,,,,,,
57458,0.6,28.9,Galle,,,,,,,,,,
57459,0.7,28.9,Galle,,,,,,,,,,
57460,1.7,28.4,Galle,,,,,,,,,,
57461,1.6,27.9,Galle,,,,,,,,,,
57462,9.5,28.7,Galle,,,,,,,,,,
57463,5.9,28.1,Galle,,,,,,,,,,
57464,2.6,28.7,Galle,,,,,,,,,,
57465,1.5,28.4,Galle,,,,,,,,,,
57466,1.7,28.1,Galle,,,,,,,,,,
57467,5.2,27.4,Galle,,,,,,,,,,
57468,18.2,27.3,Galle,,,,,,,,,,
57469,9.1,27,Galle,,,,,,,,,,
57470,5.3,27.8,Galle,,,,,,,,,,
57471,5.7,27.7,Galle,,,,,,,,,,
57472,22.9,26.9,Galle,,,,,,,,,,
57473,0.7,28.1,Galle,,,,,,,,,,
57474,13.7,27.3,Galle,,,,,,,,,,
57475,1.7,28,Galle,,,,,,,,,,
57476,4.2,28.3,Galle,,,,,,,,,,
57477,14.8,27,Galle,,,,,,,,,,
57478,5.1,28,Galle,,,,,,,,,,
57479,5.8,28.2,Galle,,,,,,,,,,
57480,9.7,27.8,Galle,,,,,,,,,,
57481,16.9,27.3,Galle,,,,,,,,,,
57482,5.1,27.2,Galle,,,,,,,,,,
57483,5.5,28.1,Galle,,,,,,,,,,
